도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
나를 채우는 인문학(백 권의 책이 담긴 한 권의 책 시리즈 인문편),문득 내 삶에서 나를 찾고 싶어질 때,20190214,인문,18500,9.6,548,1,10,68,1
지적 대화를 위한 넓고 얕은 지식,"역사, 경제, 정치, 사회, 윤리 편",20170117,인문,16000,9.1,376,0,18,69,1
노르웨이의 숲(양장본 HardCover),,20170807,소설,15000,9.1,572,1,7,70,1
나는 매주 시체를 보러 간다(서가명강 시리즈 1),서울대학교 최고의 ‘죽음’ 강의,20190123,인문,16000,9.3,280,1,15,71,1
지금까지 산 것처럼 앞으로도 살 건가요?(양장본 HardCover),내 인생의 판을 바꿀 질문,20190124,자기계발,16000,9.1,269,0,22,72,1
나의 영어 사춘기 100시간,영어 왕초보들의 기적의 영어 탈출기!,20181226,외국어,13500,9.5,276,1,15,73,1
연금술사,파울로 코엘료 장편소설,20181205,소설,9500,9.5,278,1,4,74,1
열두 발자국,생각의 모험으로 지성의 숲으로 지도 밖의 세계로 이끄는 열두 번의 강의,20180702,인문,16800,9,400,1,6,75,1
별사탕 내리는 밤,에쿠니 가오리 장편소설,20190129,소설,13800,9.5,432,0,9,76,1
가면산장 살인사건(양장본 HardCover),,20140926,소설,14800,9.3,336,0,9,77,1
원칙(양장본 HardCover),,20180618,경제/경영,35000,8.8,712,1,2,78,1
셰일 혁명과 미국 없는 세계,세계 질서의 붕괴와 다가올 3개의 전쟁,20190129,정치/사회,19000,9,544,0,15,79,1
끌리는 말투에는 비밀이 있다,사람의 마음과 인생의 기회를 사로잡는 대화법,20190130,자기계발,14800,9.5,255,1,15,80,1
"곰돌이 푸, 서두르지 않아도 괜찮아",언제나 오늘이 처음인 우리에게,20180508,시/에세이,13800,9.3,216,0,19,81,1
말 그릇(비울수록 사람을 더 채우는),,20170922,자기계발,15000,8.9,308,1,4,82,1
신비아파트 고스트볼X의 탄생. 5,,20190208,어린이(초등),10000,9.6,188,0,18,83,1
호킹의 빅 퀘스천에 대한 간결한 대답,,20190107,과학,17000,9.6,300,1,20,84,1
"디즈니 프린세스, 내일의 너는 더 빛날 거야",지금 그대로 사랑스러운 당신에게,20190121,시/에세이,13800,9.5,216,1,24,85,1
Who? Special 손흥민(아시안 게임 금메달 기념 한정판)(양장본 HardCover),,20181015,어린이(초등),12800,9.6,180,1,16,86,1
해커스 토익 스타트 리딩(Hackers TOEIC Start Reading)(신토익 Edition)(3판),본 교재 무료 동영상강의 + 온라인 신토익 모의고사,20190116,외국어,14900,9.4,582,0,13,87,1
스틸 미(Still me),미 비포 유 완결판,20190118,소설,16000,9.6,572,1,4,88,1
지성의 돈되는 부동산 1인법인,세금 대출 명의 문제 한 방에 해결하는 최고의 투자 전략!,20190113,경제/경영,19000,9.3,268,0,16,89,1
축적의 길(축적의 시간 2),Made in Korea의 새로운 도전,20170503,경제/경영,16000,9.4,272,1,5,90,1
해커스 토익 LC 리스닝(Hackers TOEIC Listening)(개정판 7판),무료 실전문제 해설강의 | 단어암기장(별책) & 단어암기 MP3 제공,20190130,외국어,18800,9.5,626,0,13,91,1
150년 하버드 글쓰기 비법,SNS부터 보고서까지 이 공식 하나면 끝,20181105,자기계발,14500,8.7,304,1,15,92,1
역사의 역사,History of Writing History,20180625,역사/문화,16000,9.2,340,1,6,93,1
디디의 우산,황정은 연작소설,20190120,소설,14000,9.2,340,0,6,94,1
하마터면 회계를 모르고 일할 뻔했다!,재무제표와 돈의 흐름이 보이는,20181115,경제/경영,16800,9.5,375,1,20,95,1
"사랑하게 해줘서, 고마워",,20190103,시/에세이,14000,9.6,268,1,13,96,1
좀비고등학교 코믹스. 10,,20181220,어린이(초등),9800,9.5,160,0,14,97,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,98,1
우리가 보낸 가장 긴 밤,이석원 산문,20181112,시/에세이,13800,9.4,352,0,13,99,1
비됴클래스 하줜의 유튜브 동영상 편집 with 프리미어 프로,초보자도 쉽게! 유튜버를 위한 프리미어 프로 필수 기능과 활용법 25가지,20181130,컴퓨터/IT,19800,8.6,316,1,33,100,1
"한국, 한국인",푸른 눈의 영국 기자 마이클 브린이 바라본 한국의 모습,20181220,정치/사회,19500,8.2,528,1,7,101,1
쿠키런 어드벤처. 31: 미국 하와이,쿠키들의 신나는 세계여행,20190125,어린이(초등),10500,9.5,164,0,20,102,1
말의 품격,말과 사람과 품격에 대한 생각들,20190318,인문,14500,8.7,232,1,5,103,1
인간 실격(세계문학전집 103),,20120410,소설,8000,9.3,192,1,5,104,1
우리가 함께 장마를 볼 수도 있겠습니다(문학과지성 시인선 519),박준 시집,20181213,시/에세이,9000,9.4,1,1,21,105,1
쾌락독서,개인주의자 문유석의 유쾌한 책 읽기,20181212,인문,13500,9.3,264,1,4,106,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,107,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,108,1
뉴파워: 새로운 권력의 탄생,초연결된 대중은 어떻게 세상을 바꾸는가,20190130,경제/경영,18000,9.3,456,1,15,109,1
하고 싶은 대로 살아도 괜찮아(교보문고 단독 양장 에디션),늘 남에게 애쓰기만 하느라 나를 잃어버린 당신에게,20191104,시/에세이,13000,8.4,204,1,16,110,1
초예측(양장본 HardCover),세계 석학 8인에게 인류의 미래를 묻다,20190208,인문,15000,9,232,1,3,111,1
참을 수 없는 존재의 가벼움(양장본 HardCover),,20180620,소설,15000,9.3,520,0,15,112,1
우리와 당신들,,20190128,소설,16800,9.7,620,1,7,113,1
비커밍,,20181114,인문,22000,9.6,568,1,3,114,1
방구석 미술관(10만 부 기념 스페셜 에디션),오르세 미술관,20200505,예술/대중문화,16800,9.4,344,1,7,115,1
쇼코의 미소,최은영 소설,20190620,소설,12000,9.5,296,1,6,116,1
신비아파트 금빛 도깨비와 비밀의 동굴,,20181205,어린이(초등),9000,9.1,224,0,20,117,1
스탠퍼드식 최고의 피로회복법,,20190115,건강,14000,9.4,240,1,15,118,1
심미안 수업,어떻게 가치 있는 것을 알아보는가,20181220,인문,15800,9.3,288,1,6,119,1
아메리카노 엑소더스. 1,,20190220,만화,10800,10,212,0,13,120,1
착! 붙는 일본어 독학 첫걸음(CD1장포함),하루 한 시간 한 달 완성,20151015,외국어,14000,9.5,248,0,16,121,1
총 균 쇠,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,20051219,역사/문화,28000,9.1,751,0,5,122,1
초전 설득,절대 거절할 수 없는 설득 프레임,20181225,자기계발,18000,9.4,456,1,5,123,1
뿌리가 튼튼한 사람이 되고 싶어,나를 지키는 일상의 좋은 루틴 모음집,20181224,시/에세이,13000,9.5,240,1,17,124,1
나를 바꿀 자유,너만의 브랜드에 집중하라,20190107,자기계발,16800,8.8,314,1,8,125,1
온라인 쇼핑의 종말,리테일 혁명이 만드는 새로운 미래,20190104,경제/경영,20000,8.7,456,1,10,126,1
너구리랑 여우랑. 1,,20190125,만화,9000,9.7,114,0,11,127,1
약간의 거리를 둔다,소노 아야코 에세이,20161020,시/에세이,9900,8.6,160,1,10,128,1
해커스 토익 스타트 리스닝(Hackers TOEIC Start Listening)(신토익 Edition),"온라인 신토익 모의고사, 받아쓰기&쉐도잉 프로그램",20190130,외국어,14900,9.4,584,0,14,129,1
1분 전달력(양장본 HardCover),심플하지만 헐렁하지 않은 찰지지만 질리지 않는,20181127,자기계발,16000,9,244,1,6,130,1
지혜롭게 나이 든다는 것,현명하고 우아한 인생 후반을 위한 8번의 지적 대화,20181231,인문,17000,9,472,1,13,131,1
자본가의 탄생,자본은 어떻게 종교와 정치를 압도했는가,20181224,역사/문화,18000,9,384,1,7,132,1
어린이 고사성어(읽으면서 바로 써먹는)(맛있는 공부 18),,20181214,어린이(초등),12000,9.7,224,1,8,133,1
검사내전,"생활형 검사의 사람 공부, 세상 공부",20180119,정치/사회,15000,8.5,384,1,4,134,1
해커스 보카(Hackers Vocabulary)(개정판 2판),토플/IELTS/텝스/공무원/SAT/특목고,20150701,외국어,16900,9.3,366,0,6,135,1
지적 대화를 위한 넓고 얕은 지식: 현실너머 편,"철학, 과학, 예술, 종교, 신비 편",20150204,인문,16000,9.4,376,0,26,136,1
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),,20130115,소설,12000,9.1,278,1,13,137,1
네모아저씨의 페이퍼 블레이드(네모아저씨의 종이접기 놀이터 1),색종이 3장이면 멋진 팽이가 내 것!,20181214,어린이(초등),11500,9.8,128,0,15,138,1
ETS 토익기출 공식종합서 RC,출제기관 독점제공,20181106,외국어,19800,9.4,760,1,17,139,1
네이티브 영어표현력 사전,진짜 영어로 가는 17가지 핵심 법칙,20181025,외국어,25000,9.6,624,1,13,140,1
어원 덕분에 영어 공부가 쉬워졌습니다,쉽고 재미있게 배우는 영어 어원 그림책,20181231,외국어,15000,9.4,288,1,20,141,1
완벽하지 않은 것들에 대한 사랑,온전한 나를 위한 혜민 스님의 따뜻한 응원,20160203,시/에세이,14800,9.5,296,1,17,142,1
ETS 토익기출 공식종합서 LC,출제기관 독점제공,20181106,외국어,19800,9.7,660,1,17,143,1
내 치즈는 어디에서 왔을까?(양장본 HardCover),아직도 망설이는 당신에게 스펜서 존슨이 보내는 마지막 조언,20181210,자기계발,13800,9.4,148,1,15,144,1
"기억, 하리: 신비아파트 외전(웹드라마 스토리북)",,20181220,어린이(초등),10000,9.5,172,0,16,145,1
해커스 OPIc 오픽 Advanced 공략(2주 만에 끝내는)(개정판 2판),IH/AL 등급을 위한 필수 학습서,20191202,외국어,15900,9,321,0,23,146,1
공부 마스터 플랜,,20190123,자기계발,15000,9.5,342,1,9,147,1
해커스 토익 700+ LC+RC(한 권으로 끝내는),신토익 출제유형 100% 반영,20191227,외국어,19500,9.4,596,0,17,148,1
고양이. 1(양장본 HardCover),베르나르 베르베르 장편소설,20180612,소설,12800,8.8,240,1,6,149,1
호모 데우스,미래의 역사,20170519,인문,22000,9.3,630,1,6,150,1
파도가 바다의 일이라면,김연수 장편소설,20151003,소설,13000,9.4,288,1,12,151,1
나를 사랑하는 시간들(22인의 명사와 함께 하는),,20190213,자기계발,16500,9.4,354,1,11,152,1
부동산 상식사전,"전ㆍ월세, 내집, 상가, 토지, 경매까지 처음 만나는 부동산의 모든 것",20190130,경제/경영,17500,9.5,580,1,8,153,1
어떻게 팔지 답답할 때 읽는 마케팅 책,,20190118,경제/경영,15000,8.6,280,1,21,154,1
명탐정 코난. 95,,20181230,만화,4500,9.8,192,0,10,155,1
드래곤 빌리지. 30,판타지 모험 RPG 게임코믹,20190125,어린이(초등),9500,9,174,0,11,156,1
사랑한다면 거리를 두는 게 좋아,홀로 자유롭게 살아가는 고양이의 행복 수업,20190125,자기계발,13800,9.5,206,1,17,157,1
리밸런싱(양장본 HardCover),2019년 이후의 경제 충격 현황에 관하여,20181203,경제/경영,18500,9.3,280,1,4,158,1
데미안(세계문학전집 44),,20090120,소설,8000,9.4,240,1,3,159,1
직장인을 위한 실무 엑셀(개정판),실전! 비즈니스 엑셀 완전 정복,20190304,컴퓨터/IT,21000,9.3,492,1,13,160,1
세상에서 가장 재미있는 63가지 심리실험: 뇌과학편,마음을 읽는 효과적인 방법,20181225,인문,17500,9.4,404,1,28,161,1
경매 권리분석 이렇게 쉬웠어?,생초보도 할 수 있는 초간단 권리분석법 대공개!,20190115,경제/경영,18000,9.4,328,0,16,162,1
그래머 게이트웨이 베이직: 초보를 위한 기초 영문법 (Grammar Gateway Basic Light Version)(해커스)(개정,기초영어 문법 한 달 완성,20190531,외국어,12900,9.1,210,0,29,163,1
용기를 잃지 말고 힘내요,김지훈 에세이,20181001,시/에세이,14800,9.6,234,1,13,164,1
세계미래보고서 2019,세계적인 미래연구기구 밀레니엄 프로젝트의 2019 대전망!,20181124,경제/경영,16500,9.1,376,1,12,165,1
영어회화 10분의 기적: 패턴으로 말하기(해커스톡),미국인이 가장 많이 쓰는 표현으로 원어민처럼 말하기 | 무료 해설강의/MP3,20180629,외국어,12900,9.2,239,1,22,166,1
자기 인생의 철학자들(리커버)(김지수의 인터스텔라 시리즈),김지수 인터뷰집,20181130,인문,16000,9.5,320,1,11,167,1
환자 혁명,약과 병원에 의존하던 건강 주권을 회복하라,20171111,건강,15000,9.2,344,1,5,168,1
세상에서 가장 짧은 세계사,"2,000년 유럽의 모든 역사를 이해하기 위한 최소한의 지식",20171107,역사/문화,16000,8.9,296,1,14,169,1
완벽한 공부법,모든 공부의 최고의 지침서,20170106,자기계발,19800,9,516,1,7,170,1
참 애썼다 그것으로 되었다(10만부 판매 기념 한정판 에디션),,20191115,시/에세이,14000,9.5,396,0,14,171,1
스물아홉 생일 1년 후 죽기로 결심했다,제1회 일본감동대상 대상 수상작,20120720,시/에세이,12800,9.2,235,0,21,172,1
식사가 잘못됐습니다,의사가 가르쳐주는 최강의 식사 교과서,20180919,건강,14500,9.3,300,1,10,173,1
"멈추면, 비로소 보이는 것들(개정판)",혜민 스님과 함께하는 내 마음 다시보기,20170315,시/에세이,14800,9.4,320,0,15,174,1
세상에서 제일 재밌는 종이접기(세상에서 제일 시리즈),색종이 한 장이면 장난감 뚝딱!,20180824,가정/육아,14000,9.7,252,0,16,175,1
온라인 마케팅의 함정(대한민국 리더들이 모르는),현직 광고대행사 대표가 밝히는 진짜 돈이 되는 온라인 마케팅 실전 팁,20190130,경제/경영,15000,8.2,292,1,11,176,1
21세기 미국의 패권과 지정학,다가오는 무질서의 세계에서 어떤 국가가 살아남을 것인가,20180730,정치/사회,18000,9.5,496,0,16,177,1
아이의 뇌에 상처 입히는 부모들,30년 경력의 소아정신과 전문의가 알려주는 최고의 육아법,20190205,가정/육아,13800,9.6,240,1,17,178,1
주식투자 무작정 따라하기(개정판),70만 왕초보가 감동했다! 완벽한 투자 입문서!,20170102,경제/경영,16500,8.5,400,0,13,179,1
해커스 토익스피킹(토스) Start(2주 만에 끝내는)(개정판 4판),스피킹 초보를 위한 필수 학습서,20200106,외국어,19800,9.4,552,0,9,180,1
해커스 토익스피킹(토스) Level. 7 8(2주 만에 끝내는)(개정판 3판),토스 정기 시험과 동일한 출제유형 반영,20190731,외국어,19800,9.7,472,0,9,181,1
크로스 사이언스(서가명강 2),"프랑켄슈타인에서 AI까지, 과학과 대중문화의 매혹적 만남",20190123,인문,17000,9.1,356,1,8,182,1
슬픔을 공부하는 슬픔,신형철 산문,20180922,시/에세이,16000,9.5,428,1,11,183,1
구글 스토리(The Google Story)(양장본 HardCover),상상할 수 없던 세계의 탄생,20190131,경제/경영,25000,9.4,512,1,6,184,1
라틴어 수업(지적이고 아름다운 삶을 위한),,20190429,인문,15000,9.2,312,1,6,185,1
날씨가 좋으면 찾아가겠어요,이도우 장편소설,20180628,소설,13800,9.6,432,1,14,186,1
"미안하지만, 오늘은 내 인생이 먼저예요",,20181110,시/에세이,13800,9.4,300,1,21,187,1
점박이 한반도의 공룡. 2: 새로운 낙원 필름북,극장판 애니메이션북,20181215,어린이(초등),9500,9.5,204,0,26,188,1
한때 소중했던 것들(볕뉘 에디션),이기주 산문집,20180709,시/에세이,14000,9.1,244,1,10,189,1
된다! 김메주의 유튜브 영상 만들기,예능 자막부터 비밀스러운 광고 수익까지!,20180226,컴퓨터/IT,16000,9,368,0,19,190,1
글자 풍경,글자에 아로새긴 스물일곱 가지 세상,20190130,인문,15000,9,300,1,5,191,1
진화의 배신,착한 유전자는 어째서 살인 기계로 변했는가,20190125,과학,22000,9.5,560,1,6,192,1
답장이 없으면 슬프긴 하겠다(연애편지 에디션),,20200528,시/에세이,14000,9.9,278,0,15,193,1
어디서 살 것인가,우리가 살고 싶은 곳의 기준을 바꾸다,20180530,인문,16000,8.9,380,1,9,194,1
소년이 온다,한강 장편소설,20140519,소설,12000,9.6,216,0,6,195,1
앨리스 죽이기,,20151221,소설,13500,8.9,364,1,7,196,1
관계를 읽는 시간,나의 관계를 재구성하는 바운더리 심리학,20181025,인문,16000,9.4,320,1,9,197,1
운다고 달라지는 일은 아무것도 없겠지만(리커버),박준 산문,20170701,시/에세이,12000,9.1,192,1,21,198,1
다음 생엔 엄마의 엄마로 태어날게,세상 모든 딸들에게 보내는 스님의 마음편지,20190130,시/에세이,15000,9.3,240,1,18,199,1
트렌드 코리아 2020,서울대 소비트렌드 분석센터의 2020 전망,20191024,경제/경영,18000,8.7,448,1,12,1,1
"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",,20191030,인문,16000,9.4,392,1,29,2,1
지쳤거나 좋아하는 게 없거나,,20190904,시/에세이,13500,8.5,248,1,15,3,1
팩트풀니스(양장본 HardCover),우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,20190310,인문,19800,9.5,474,1,5,4,1
