도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
부자를 만드는 부부의 법칙,결혼 10년 10억 모은 대한민국 보통 부부들의 재테크 전략,20170206,경제/경영,15000,9.2,336,1,14,171,1
해커스 토익 700+ LC+RC(한 권으로 끝내는),신토익 출제유형 100% 반영,20191227,외국어,19500,9.4,596,0,17,172,1
해커스 토익 스타트 리스닝(Hackers TOEIC Start Listening)(신토익 Edition),"온라인 신토익 모의고사, 받아쓰기&쉐도잉 프로그램",20190130,외국어,14900,9.4,584,0,14,173,1
새벽 세시,,20160930,시/에세이,13500,9.6,264,1,5,174,1
해리 포터와 저주받은 아이 2부(스페셜 리허설 에디션 대본),세 명의 원작에 기초한 새로운 이야기,20161205,소설,12000,9.7,232,0,17,175,1
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),,20130115,소설,12000,9.1,278,1,13,176,1
"노동, 성, 권력",무엇이 인류의 역사를 바꾸어 왔는가,20160625,역사/문화,25000,6.8,532,0,9,177,1
데미안(세계문학전집 44),,20090120,소설,8000,9.4,240,1,3,178,1
"앞으로 5년, 빚 없는 사람만이 살아남는다",돈 걱정 없는 노후를 위해 지금 당장 알아야 할 부채 관리 전략,20170331,경제/경영,15000,9.7,296,1,23,179,1
눈물,이재록 목사의 영성이 깨어나는 시,20170417,종교,13000,9.6,232,1,2,180,1
내 마음이 지옥일 때,,20170227,시/에세이,16500,9.3,320,0,11,181,1
나쁜 페미니스트,불편하고 두려워서 페미니스트라고 말하지 못하는 당신에게,20160314,정치/사회,15800,9.1,376,1,8,182,1
말주변이 없어도 대화 잘하는 법,말주변 없는 사람들을 위한 전략적 대화법,20161010,자기계발,13000,8.6,280,1,17,183,1
4차 산업 혁명의 충격,과학기술 혁명이 몰고올 기회와 위협,20160715,경제/경영,16000,8.2,322,1,12,184,1
일빵빵 기초영어: 동사 조동사 편(입에 달고 사는),,20140102,외국어,13800,9.7,279,0,18,185,1
원펀맨(One Punch Man). 12,강자들,20170228,만화,5000,9.7,214,1,3,186,1
여우가 잠든 숲. 1(타우누스 시리즈 8),넬레 노이하우스 장편소설,20170420,소설,12800,9.5,392,0,11,187,1
BIGVOCA core(빅보카 코어),단어를 외우는 가장 완벽한 방법,20160722,외국어,12000,8.9,340,0,12,188,1
나는 마트 대신 부동산에 간다,,20161025,경제/경영,15000,8.8,296,1,16,189,1
주식투자 무작정 따라하기(개정판),70만 왕초보가 감동했다! 완벽한 투자 입문서!,20170102,경제/경영,16500,8.5,400,0,13,190,1
모아나(디즈니 무비 동화)(양장본 HardCover),,20161230,유아(0~7세),9500,9.4,72,0,3,191,1
대논쟁! 철학 배틀,,20170201,인문,14000,9.1,268,1,10,192,1
클로즈업 오사카(2017)(개정증보판 6판)(클로즈업 시리즈 4),교토 고베 나라 아스카 고야산,20161209,여행,18000,8.6,624,0,8,193,1
집중하는 힘,단 하나에 완전히 몰입하는 기술,20170320,자기계발,13000,9.7,232,0,6,194,1
재무제표 모르면 주식투자 절대로 하지마라(스타강사 사경인 회계사의),,20161221,경제/경영,19800,9.3,336,1,22,195,1
백종원이 추천하는 집밥 메뉴 52,,20140828,요리,9900,9.3,148,0,18,196,1
무지개 물고기와 특별한 친구(네버랜드 세계의 걸작 그림책 250)(양장본 HardCover),,20170315,유아(0~7세),13000,9.5,32,0,15,197,1
하루 5분 아빠 목소리(CD1장포함),태교 동화를 읽는 시간 지혜를 배우는 아이,20141120,가정/육아,16000,9.3,329,1,12,198,1
밑바닥부터 시작하는 딥러닝,파이썬으로 익히는 딥러닝 이론과 구현,20170103,컴퓨터/IT,24000,9.5,312,1,14,199,1
해커스 보카(Hackers Vocabulary)(개정판 2판),토플/IELTS/텝스/공무원/SAT/특목고,20150701,외국어,16900,9.3,366,0,6,200,1
언어의 온도(3주년 150만부 기념 에디션),말과 글에는 나름의 따뜻함과 차가움이 있다,20160819,시/에세이,13800,8.8,308,1,6,1,1
문재인의 운명(특별판),,20170509,정치/사회,15000,9.3,488,0,7,2,1
보노보노처럼 살다니 다행이야(윈터 에디션),,20170406,시/에세이,16000,9.2,320,0,15,3,1
자존감 수업,하루에 하나 나를 사랑하게 되는 자존감 회복 훈련,20160901,인문,14000,9.2,304,1,6,4,1
82년생 김지영(오늘의 젊은 작가 13)(양장본 HardCover),조남주 장편소설,20161014,소설,13000,8.9,192,1,8,5,1
호모 데우스,미래의 역사,20170519,인문,22000,9.3,630,1,6,6,1
국가란 무엇인가(개정신판),,20170123,인문,15000,9.4,334,1,8,7,1
어쩌면 내가 가장 듣고 싶었던 말,"괜찮은 척, 아무렇지 않은 척했던 순간에도",20170203,시/에세이,14000,9.3,256,0,18,8,1
나미야 잡화점의 기적(양장본 HardCover),,20121219,소설,14800,9.3,456,1,11,9,1
"9등급 꼴찌, 1년 만에 통역사 된 비법",,20170410,자기계발,14000,8.7,280,0,22,10,1
나는 나로 살기로 했다,,20200316,시/에세이,13800,9,288,1,12,11,1
1시간에 1권 퀀텀 독서법,하루에 30분 3주면 된다!,20170331,자기계발,15000,8.4,280,1,14,12,1
제4차 산업혁명(클라우스 슈밥의),,20160420,경제/경영,15000,8.8,300,1,8,13,1
하늘과 바람과 별과 시(미니북)(초판본)(1955년 정음사 오리지널 표지디자인),,20170317,시/에세이,5500,9.6,192,0,12,14,1
타이탄의 도구들(리커버 에디션),,20200309,자기계발,15000,9.2,367,1,8,15,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,16,1
한국의 젊은 부자들,무일푼에서 100억 원대 회사 만든 61인의 현재 진행형 성공기,20170508,경제/경영,15000,8.8,416,1,10,17,1
어떻게 살 것인가,,20130313,인문,15000,9.2,342,1,9,18,1
기린의 날개,,20170206,소설,16800,9.3,420,0,6,19,1
너라는 위로,,20170421,시/에세이,13000,9.5,252,1,6,20,1
나는 뻔뻔하게 살기로 했다,더 이상 괜찮은 척하지 않겠다.,20170405,인문,13800,8.8,200,1,14,21,1
말의 품격,말과 사람과 품격에 대한 생각들,20190318,인문,14500,8.7,232,1,5,22,1
약간의 거리를 둔다,소노 아야코 에세이,20161020,시/에세이,9900,8.6,160,1,10,23,1
지적 대화를 위한 넓고 얕은 지식,"역사, 경제, 정치, 사회, 윤리 편",20170117,인문,16000,9.1,376,0,18,24,1
할머니는 죽지 않는다,공지영 소설,20170403,소설,12000,9.3,243,1,11,25,1
사피엔스,유인원에서 사이보그까지 인간 역사의 대담하고 위대한 질문,20151124,인문,22000,9.3,636,1,4,26,1
에고라는 적,인생의 전환점에서 버려야 할 한 가지,20170403,자기계발,14800,8.7,296,1,6,27,1
말투 하나 바꿨을 뿐인데,"일,사랑,관계가 술술 풀리는 40가지 심리 기술",20170317,자기계발,13000,8.2,216,1,13,28,1
새벽 세시 + 무너지지만 말아 + 새삼스러운 세상 한정판 스페셜 에디션 세트(전3권),,20170424,시/에세이,16500,9.5,264,0,42,29,1
너의 이름은. 3(완결),,20170531,만화,5500,9.5,178,1,9,30,1
운명과 분노,로런 그로프 장편소설,20170405,소설,16500,9.1,608,1,6,31,1
가면산장 살인사건(양장본 HardCover),,20140926,소설,14800,9.3,336,0,9,32,1
채식주의자,,20071030,소설,12000,8.7,247,0,5,33,1
오두막(100쇄 특별판)(개정판),모든 순간으로부터 자유로워지는 곳,20170508,소설,13800,9.1,448,0,3,34,1
그릿(Grit),"IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘",20161028,자기계발,16000,8.9,416,0,2,35,1
아홉 살 마음 사전,,20170310,어린이(초등),11000,9.6,168,0,10,36,1
설민석의 조선왕조실록,대한민국이 선택한 역사 이야기,20160720,역사/문화,22000,9.1,504,0,11,37,1
Who? Special 문재인(양장본 HardCover),제19대 대한민국 대통령 문재인 '친필 사인 수록' 특별판,20190605,어린이(초등),12800,9.2,208,1,16,38,1
"경제, 알아야 바꾼다",내 삶을 바꾸는 경제 이야기 12,20170405,경제/경영,15000,9.4,408,1,11,39,1
제8회 젊은작가상 수상작품집(2017),,20170407,소설,12000,9.5,352,1,15,40,1
레버리지,자본주의 속에 숨겨진 부의 비밀,20170508,경제/경영,15000,8.3,252,1,4,41,1
영어회화 100일의 기적,100일 후에는 나도 영어로 말한다!,20150525,외국어,13500,8.8,256,1,13,42,1
새는 날아가면서 뒤돌아보지 않는다,,20170225,시/에세이,14000,9.5,280,1,18,43,1
센서티브(양장본 HardCover),남들보다 민감한 사람을 위한 섬세한 심리학,20170209,인문,14000,9.1,244,1,4,44,1
왕따의 정치학,왜 진보언론조차 노무현 문재인을 공격하는가?,20170419,정치/사회,15000,9.2,336,1,7,45,1
부자언니 부자연습,가난한 공주 부자되기 프로젝트,20170517,경제/경영,15000,8.7,259,1,9,46,1
유시민의 글쓰기 특강,,20150410,인문,15000,9.5,292,1,11,47,1
해커스 토익 기출 보카(TOEIC VOCA),최신 기출 토익 어휘수록·영단어 30일 완성,20180810,외국어,12900,9.5,567,0,12,48,1
숨결이 바람 될 때(양장본 HardCover),서른여섯 젊은 의사의 마지막 순간,20160822,시/에세이,14000,9.4,284,1,10,49,1
스페셜솔져 코믹스. 3,군캐 그리고 구여캐,20170427,어린이(초등),9800,9.6,160,0,12,50,1
소년이 온다,한강 장편소설,20140519,소설,12000,9.6,216,0,6,51,1
지적 대화를 위한 넓고 얕은 지식: 현실너머 편,"철학, 과학, 예술, 종교, 신비 편",20150204,인문,16000,9.4,376,0,26,52,1
대통령의 글쓰기,김대중 노무현 대통령에게 배우는 사람을 움직이는 글쓰기 비법,20170525,인문,16000,9.6,332,1,8,53,1
영어책 한 권 외워봤니?,,20170111,자기계발,14000,9.1,292,0,13,54,1
설민석의 한국사 대모험. 3,"온달, 왕의 시험에 대비하라!",20170526,어린이(초등),10500,9.6,220,1,15,55,1
낭만적 연애와 그 후의 일상(양장본 HardCover),알랭 드 보통 장편소설,20160825,소설,13500,9.1,300,1,15,56,1
너의 안부를 묻는 밤(민트 스페셜 에디션),지민석 유귀선 감성 에세이,20170523,시/에세이,13000,9.7,256,1,11,57,1
완벽하지 않은 것들에 대한 사랑,온전한 나를 위한 혜민 스님의 따뜻한 응원,20160203,시/에세이,14800,9.5,296,1,17,58,1
데미안(초판본)(1919년 초판본 오리지널 표지 디자인)(양장본 HardCover),,20160627,소설,9800,9.7,276,1,3,59,1
"그때, 나에게 미처 하지 못한 말",마음속에 새기고 싶은 인생의 키워드 20,20170420,시/에세이,16000,9.1,360,1,18,60,1
꽃을 보듯 너를 본다(J.H CLASSIC 2)(양장본 HardCover),나태주 시집,20150620,시/에세이,10000,9.2,184,0,11,61,1
미스터 하이든,,20160629,소설,13000,8.2,348,1,7,62,1
빨강머리 앤이 하는 말,아직 너무 늦지 않았을 우리에게,20160715,시/에세이,16000,9.3,336,1,12,63,1
대한민국이 묻는다,"완전히 새로운 나라, 문재인이 답하다",20170120,정치/사회,17000,9.6,360,1,9,64,1
원피스. 84: 루피 VS. 상디,,20170331,만화,5000,9.3,192,1,18,65,1
오직 두 사람,김영하 소설,20170525,소설,13000,9.2,272,1,7,66,1
알사탕(그림책이 참 좋아 39)(양장본 HardCover),,20170325,유아(0~7세),12000,9.2,48,0,3,67,1
"엄마, 오늘도 사랑해(양장본 HardCover)",,20170405,시/에세이,13000,9.7,224,1,11,68,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,69,1
혼자 잘해주고 상처받지 마라,서운하고 속상한 마음을 들키지않으려고 애쓰는 당신을 위한 감정의 심리학,20161027,자기계발,15000,9.3,288,1,15,70,1
78층 나무 집(456 Book 클럽)(양장본 HardCover),,20181105,어린이(초등),12000,9.5,384,0,8,71,1
마켓 4.0(필립 코틀러의)(양장본 HardCover),4차 산업혁명이 뒤바꾼 시장을 선점하라,20170217,경제/경영,16000,8.8,284,1,6,72,1
어린왕자(초판본)(양장본 HardCover),1943년 오리지널 초판본 표지디자인,20160830,소설,9800,9.7,148,1,4,73,1
나는 너를 본다(미드나잇 스릴러 시리즈),,20170415,소설,14800,8.9,480,1,8,74,1
운명(문재인의),,20110615,정치/사회,16000,9.4,468,0,2,75,1
못 참는 아이 욱하는 부모,,20160515,가정/육아,16800,8.7,344,1,14,76,1
진격의 거인. 22,,20170525,만화,5000,9.5,180,0,10,77,1
완벽한 공부법,모든 공부의 최고의 지침서,20170106,자기계발,19800,9,516,1,7,78,1
백종원이 추천하는 집밥 메뉴 55(백종원이 추천하는 집밥 메뉴 3),,20170421,요리,9900,9.3,152,1,18,79,1
나의 한국현대사,"1959-2014, 55년의 기록",20140710,역사/문화,18000,9,420,1,8,80,1
아기곰의 재테크 불변의 법칙(전면개정판),,20170508,경제/경영,16000,9.2,312,1,15,81,1
나에게 고맙다,"가장 흔한 말, 정작 나에게 하지 못한 인사",20160701,시/에세이,13800,9.3,272,1,7,82,1
스물아홉 생일 1년 후 죽기로 결심했다,제1회 일본감동대상 대상 수상작,20120720,시/에세이,12800,9.2,235,0,21,83,1
어쩌면 별들이 너의 슬픔을 가져갈지도 몰라(감성치유 라이팅북),김용택의 꼭 한번 필사하고 싶은 시,20150604,시/에세이,12800,9.4,280,0,23,84,1
나는 왜 정치를 하는가,,20170407,정치/사회,15500,9.5,296,0,12,85,1
공터에서,김훈 장편소설,20170203,소설,16000,9.3,360,1,4,86,1
엘리트 마인드,세상을 리드하는 사람들의 숨겨진 한 가지,20170330,자기계발,15000,9,316,1,7,87,1
추리 천재 엉덩이 탐정. 3: 불멸의 절도단 사건(양장본 HardCover),,20170330,어린이(초등),12000,9.8,88,0,27,88,1
쇼코의 미소,최은영 소설,20190620,소설,12000,9.5,296,1,6,89,1
대한민국 부동산 투자,시장을 예측하는 가장 정확한 투자서,20170322,경제/경영,16500,9.5,308,1,11,90,1
해커스 신토익 리딩(Hackers TOEIC Reading),본 교재 무료 인강+무료 매월 토익 적중특강+토익정답 실시간 확인 서비스,20160321,외국어,18800,9.2,801,0,10,91,1
참 소중한 너라서(있는 그대로),지금도 충분히 아름다운 당신에게,,,,9.1,0,0,9,92,1
엄마의 첫 부동산 공부,"내 집 마련부터 꼬마 월세까지, 이 책 한 권으로 따라한다",20170328,경제/경영,15000,8.5,340,1,12,93,1
나는 까칠하게 살기로 했다,상처받지 않고 사람을 움직이는 관계의 심리학,20161128,자기계발,15000,9.2,356,1,14,94,1
도티&잠뜰: 새로운 영웅(Sandbox Friends 코믹 시리즈 3),,20170323,어린이(초등),9500,9.9,160,0,13,95,1
하루 30분의 힘,당신의 미래를 바꾸는 기적의 시간 사용법,20170425,자기계발,12800,8.9,220,1,9,96,1
그럴 때 있으시죠?,"김제동과 나, 우리들의 이야기",20161025,시/에세이,15800,9.5,352,1,10,97,1
미움받을 용기. 2,사랑과 진정한 자립에 대한 아들러의 가르침,20160502,인문,14900,9.4,320,0,10,98,1
이 멋진 세계에 축복을!. 10(L노벨(L Novel)),갬블 스크램블!,20170510,소설,6800,9.6,288,1,17,99,1
내 삶의 주인으로 산다는 것,나도 몰랐던 진짜 나와 마주하는 자존감 회복 클래스,20170424,자기계발,15000,9.5,300,1,15,100,1
상냥한 저승사자를 기르는 법,,20170515,소설,15000,9.8,452,1,15,101,1
도올의 로마서 강해(양장본 HardCover),,20170401,인문,28000,9.4,512,0,10,102,1
돈되는 재건축 재개발(한 권으로 끝내는),,20170502,경제/경영,18000,9.6,414,0,11,103,1
프레임(양장본 HardCover),나를 바꾸는 심리학의 지혜,20160831,자기계발,16000,9.4,308,1,3,104,1
도티&잠뜰 TV(오리지널 스토리북),쓸데없이 감동적인 이야기,20170310,어린이(초등),8500,9.2,102,0,8,105,1
죽음을 넘어 시대의 어둠을 넘어(전면개정판),광주 5월 민중항쟁의 기록,20170515,정치/사회,28000,9,608,0,17,106,1
아몬드(양장본 HardCover),손원평 장편소설,20170331,소설,12000,9.3,263,0,3,107,1
경제적 청춘,경제학의 관점으로 보는 청춘의 선택과 기회,20170501,경제/경영,16000,9.1,336,1,6,108,1
운명에서 희망으로,"문재인이 말하고, 심리학자 이나미가 분석하다",20170323,정치/사회,15000,8.6,320,1,9,109,1
설민석의 무도 한국사 특강(Human Special Lecture 2),,20140117,역사/문화,20000,9.5,420,0,14,110,1
미움받아도 괜찮아,어린이를 위한 용기의 심리학,20170501,어린이(초등),13000,9.5,166,0,9,111,1
냉정한 이타주의자,세상을 바꾸는 건 열정이 아닌 냉정이다,20170228,인문,16000,9.2,312,1,9,112,1
고슴도치의 소원,,20170210,소설,13500,8.7,208,1,8,113,1
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),,20130115,소설,12000,9.1,278,1,13,114,1
브루클린의 소녀,기욤 뮈소 장편소설,20161206,소설,14500,9.4,424,1,8,115,1
꽃도 꽃피우기 위해 애를 쓴다,,20170504,시/에세이,14000,9.6,280,0,16,116,1
운명이다,노무현 자서전,20100426,정치/사회,15000,9.5,392,0,4,117,1
"일의 미래, 무엇이 바뀌고 무엇이 오는가",5년 뒤 당신은 어디에 있을 것인가,20170313,경제/경영,15800,9,300,1,22,118,1
총 균 쇠,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,20051219,역사/문화,28000,9.1,751,0,5,119,1
인간을 읽어내는 과학(양장본 HardCover),1.4킬로그램 뇌에 새겨진 당신의 이야기,20170313,인문,18000,9.4,348,1,11,120,1
여우가 잠든 숲. 1(타우누스 시리즈 8),넬레 노이하우스 장편소설,20170420,소설,12800,9.5,392,0,11,121,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,122,1
너에게 하고 싶은 말,"차마 하지 못했던, 미처 하지 못했던",20151211,시/에세이,13000,9.4,212,1,11,123,1
