도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
뜰빛탐정(샌드박스노블 3)(양장본 HardCover),,20190625,어린이(초등),11000,9.7,232,0,4,196,1
Do it! 점프 투 파이썬,이미 200만명이 이 책으로 프로그래밍을 시작했다!,20190620,컴퓨터/IT,18800,9.2,360,1,15,197,1
하고 싶은 대로 살아도 괜찮아(교보문고 단독 양장 에디션),늘 남에게 애쓰기만 하느라 나를 잃어버린 당신에게,20191104,시/에세이,13000,8.4,204,1,16,198,1
메이크 타임,구글벤처스의 혁신적 시간관리법,20190430,자기계발,14800,8.2,308,1,6,199,1
성공의 공식 포뮬러,,20190615,자기계발,16800,9.4,372,1,10,200,1
반일 종족주의,대한민국 위기의 근원,20190710,정치/사회,20000,7.8,413,1,7,1,1
추리 천재 엉덩이 탐정. 8: 괴도와 납치된 신부 사건(양장본 HardCover),,20190725,어린이(초등),12000,9,88,0,30,2,1
여행의 이유,김영하 산문,20190417,시/에세이,13500,9.3,216,1,6,3,1
90년생이 온다,"간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는",20181116,경제/경영,14000,8.9,336,1,8,4,1
흔한남매. 1,,20190620,어린이(초등),11000,9.5,164,0,7,5,1
설민석의 삼국지. 1,"누구나 쉽게 시작하고, 모두가 빠져드는 이야기",20190717,인문,22000,9.3,440,0,11,6,1
유럽 도시 기행. 1,"아테네, 로마, 이스탄불, 파리 편",20190709,인문,16500,9.3,324,1,11,7,1
설민석의 한국사 대모험. 11,"고구려 편: 부마 온달, 태학에 들어가다!",20190805,어린이(초등),12000,9.6,208,1,16,8,1
직지. 1(양장본 HardCover),아모르 마네트,20190801,소설,14000,9.4,280,1,5,9,1
천년의 질문. 1(양장본 HardCover),조정래 장편소설,20190611,소설,14800,9.2,416,1,9,10,1
역사의 쓸모,자유롭고 떳떳한 삶을 위한 22가지 통찰,20191122,인문,15000,9.6,296,1,6,11,1
아주 작은 습관의 힘,최고의 변화는 어떻게 만들어지는가,20190226,자기계발,16000,9.4,360,1,11,12,1
나는 나로 살기로 했다,,20200316,시/에세이,13800,9,288,1,12,13,1
죽음. 1(양장본 HardCover),베르나르 베르베르 장편소설,20190530,소설,14000,9.3,328,1,5,14,1
"튜브, 힘낼지 말지는 내가 결정해(카카오프렌즈(Kakao Friends))",,20190731,시/에세이,15300,9.2,256,1,18,15,1
당신은 뇌를 고칠 수 있다,"매주 1시간 투자하여 최상의 기억력, 생산성, 수면을 얻는 법",20190821,건강,19800,9.3,452,1,14,16,1
인간 본성의 법칙(양장본 HardCover),,20190729,인문,32000,9.4,920,1,9,17,1
빨강 머리 앤(더모던 감성클래식 2)(양장본 HardCover),,20190510,소설,16800,9.6,532,1,7,18,1
세계에서 가장 자극적인 나라(양장본 HardCover),짐 로저스의 어떤 예견,20190527,경제/경영,16000,9,248,1,15,19,1
아몬드(양장본 HardCover),손원평 장편소설,20170331,소설,12000,9.3,263,0,3,20,1
해커스 토익 기출 보카 TOEIC VOCA(개정판 5판),주제별 연상암기로 토익 영단어 30일 완성!,20200305,외국어,12900,9.6,566,0,23,21,1
대도시의 사랑법,박상영 연작소설,20190628,소설,14000,9.2,344,0,8,22,1
봉제인형 살인사건,,20171020,소설,15000,9.1,400,1,9,23,1
정리하는 뇌,"디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술",20150622,인문,22000,9,636,1,6,24,1
참 소중한 너라서(있는 그대로),김지훈 에세이,20181205,시/에세이,15800,9.1,419,1,9,25,1
언어의 온도(3주년 150만부 기념 에디션),말과 글에는 나름의 따뜻함과 차가움이 있다,20160819,시/에세이,13800,8.8,308,1,6,26,1
공부머리 독서법,실현 가능하고 지속 가능한 독서교육의 모든 것,20180503,인문,16500,9.5,344,1,8,27,1
"스무살, 반야심경에 미치다",,20190725,인문,15000,9.3,248,0,14,28,1
오늘은 이만 좀 쉴게요(The cat edition),,20180726,시/에세이,13000,9.3,248,0,12,29,1
돌이킬 수 없는 약속,,20170202,소설,15000,8.6,380,1,11,30,1
50대 사건으로 보는 돈의 역사,,20190424,경제/경영,17800,9,352,1,17,31,1
팩트풀니스(양장본 HardCover),우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,20190310,인문,19800,9.5,474,1,5,32,1
기도의 막이 내릴 때(저자 사인 인쇄본)(가가 형사 시리즈)(양장본 HardCover),,20190806,소설,16800,9.5,484,0,11,33,1
고요할수록 밝아지는 것들,혜민 스님과 함께 지혜와 평온으로 가는 길,20181206,시/에세이,15000,9.5,272,1,13,34,1
꽃을 보듯 너를 본다(J.H CLASSIC 2)(양장본 HardCover),나태주 시집,20150620,시/에세이,10000,9.2,184,0,11,35,1
"아들아, 삶에 지치고 힘들 때 이 글을 읽어라",어느 대학병원 교수가 아들에게 들려주는 세상사 인생 법칙,20190422,자기계발,15000,9.1,300,1,25,36,1
철학은 어떻게 삶의 무기가 되는가,불확실한 삶을 돌파하는 50가지 생각 도구,20190121,인문,16000,9,336,1,18,37,1
네이비씰 승리의 기술,100만 독자의 삶을 바꾼 세계 최강의 멘탈 트레이닝,20190812,경제/경영,16500,9.3,352,1,11,38,1
추리 천재 엉덩이 탐정과 카레사건(추리 천재 엉덩이 탐정 S 1),,20190501,어린이(초등),12000,9.5,60,0,18,39,1
부자 아빠 가난한 아빠. 1(20주년 특별 기념판)(개정증보판),,20180222,경제/경영,15800,9.1,448,1,15,40,1
클루지(CREATIVE CLASSIC SERIES),생각의 역사를 뒤집는 기막힌 발견,20081124,인문,13800,8.5,310,1,3,41,1
설민석의 조선왕조실록,대한민국이 선택한 역사 이야기,20160720,역사/문화,22000,9.1,504,0,11,42,1
말센스,흥분하지 않고 우아하게 리드하는,20190225,자기계발,14500,9.3,240,1,3,43,1
12가지 인생의 법칙,혼돈의 해독제,20181030,인문,16800,9,552,1,11,44,1
앞으로 3년 경제전쟁의 미래(환율과 금리로 보는),"불안한 미래, 나를 지켜줄 서바이벌 가이드",20190802,경제/경영,18000,9.4,388,1,15,45,1
Go Go 카카오프렌즈. 9: 스페인,세계 역사 문화 체험 학습만화,20190730,어린이(초등),12000,9.8,176,0,20,46,1
해커스 토익 RC 리딩(Hackers TOEIC Reading)(개정판),본 교재 무료 동영상강의 제공 | 단어암기장(별책) & 단어암기 MP3 제공,20181224,외국어,18800,9.4,804,0,12,47,1
사업을 한다는 것(CEO의 서재 시리즈 16),,20190531,경제/경영,16000,9.3,352,1,9,48,1
포노 사피엔스,스마트폰이 낳은 신인류,20190312,경제/경영,16800,9.3,336,1,7,49,1
잊기 좋은 이름,김애란 산문,20190627,시/에세이,13500,9.5,304,1,8,50,1
그로스 아이큐(Growth IQ),성공을 위한 10가지 경로,20190717,경제/경영,18700,8.9,424,1,7,51,1
숨,,20190520,소설,16500,9.4,520,1,1,52,1
사피엔스,유인원에서 사이보그까지 인간 역사의 대담하고 위대한 질문,20151124,인문,22000,9.3,636,1,4,53,1
2만원의 철학,동네 헬스장 형 구진완은 어떻게 252억을 투자받았을까,20190808,경제/경영,15000,9.7,243,1,7,54,1
수도권 알짜 부동산 답사기(전면개정판),실수요자를 위한 입지 분석 노하우 모두 수록,20190725,경제/경영,18000,9.6,412,0,14,55,1
"박막례, 이대로 죽을 순 없다",독보적 유튜버 박막례와 천재 PD 손녀 김유라의,20190531,시/에세이,14800,9.6,344,1,16,56,1
내가 죽인 남자가 돌아왔다(교보문고 스토리공모전),,20190725,소설,13800,9.5,384,1,14,57,1
2020 부의 지각변동,"미래가 보내온 7가지 시그널! 무너질 것인가, 기회를 만들 것인가",20190705,경제/경영,17000,8.8,260,1,12,58,1
축구를 하며 생각한 것들,손흥민 첫 에세이,20190712,시/에세이,18000,9.6,280,0,13,59,1
페이크,가짜 뉴스와 정보에서 진짜 돈과 자산을 지켜라,20190717,경제/경영,18000,8.8,584,1,3,60,1
놓지 마 과학!. 11: 정신이 코딩에 정신 놓다(1),놓지 마 정신줄 학습 만화,20190726,어린이(초등),12000,9.6,188,0,27,61,1
"진이, 지니",,20190527,소설,14000,9.5,388,1,6,62,1
당신이 옳다(교보문고 단독 리커버)(찰스 장 아트 에디션),정혜신의 적정심리학,20181010,인문,15800,9.2,316,1,6,63,1
해커스 토익 LC 리스닝(Hackers TOEIC Listening)(개정판 7판),무료 실전문제 해설강의 | 단어암기장(별책) & 단어암기 MP3 제공,20190130,외국어,18800,9.5,626,0,13,64,1
말투 때문에 말투 덕분에(실전에서 바로 써먹는 사례로 가득한),,20190603,자기계발,13000,9.4,208,1,13,65,1
"걷는 사람, 하정우",,20181123,시/에세이,15500,9.5,296,1,10,66,1
하마터면 열심히 살 뻔했다,야매 득도 에세이,20180423,시/에세이,15000,8.9,288,1,14,67,1
지구에서 한아뿐,정세랑 장편소설,20190731,소설,13000,9.4,228,1,8,68,1
인생의 마지막 순간에서,죽음과 죽어감에 관한 실질적 조언,20190619,시/에세이,16500,9,340,1,12,69,1
시간은 흐르지 않는다(양장본 HardCover),우리의 직관 너머 물리학의 눈으로 본 우주의 시간,20190610,과학,16000,9.3,240,1,11,70,1
미국 영어 회화 문법 1: 명사 관련 활용(MP3 다운로드),틀리게 배우고 사용도 못하는 이들을 위한 영어회화 문법 지행합일 처방,20190225,외국어,15000,9.3,272,1,23,71,1
선량한 차별주의자,,20190717,정치/사회,15000,8.7,244,0,9,72,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,73,1
가재가 노래하는 곳,,20190621,소설,16000,9.5,464,1,10,74,1
페인트(창비청소년문학 89),이희영 장편소설,20190419,소설,12000,9.6,206,0,3,75,1
누구나 시 하나쯤 가슴에 품고 산다,눈물 나게 외롭고 쓸쓸했던 밤 내 마음을 알아주었던 시 101,20190701,시/에세이,13500,9.5,232,0,19,76,1
돌팔이 의사,,20190615,소설,13800,8.6,420,1,6,77,1
해커스 토익 스타트 리딩(Hackers TOEIC Start Reading)(신토익 Edition)(3판),본 교재 무료 동영상강의 + 온라인 신토익 모의고사,20190116,외국어,14900,9.4,582,0,13,78,1
원피스. 93: 에비스 마을의 인기인,,20190831,만화,5000,8.6,200,0,20,79,1
레벨업 카카오프렌즈. 1: 속담,지적 수준을 높여주는 인문교양상식 시리즈,20190725,어린이(초등),12000,9.6,153,0,17,80,1
월급쟁이 재테크 상식사전(개정판),,20190607,경제/경영,17500,9.5,584,1,13,81,1
개인주의자 선언,판사 문유석의 일상유감,20150923,인문,13500,9.1,280,1,8,82,1
어떻게 살 것인가,,20130313,인문,15000,9.2,342,1,9,83,1
최강의 인생,세상의 뻔한 공식을 깨부순 게임 체인저들의 44가지 법칙,20190710,자기계발,16000,9.5,392,1,6,84,1
마음의 결,결을 따라 풀어낸 당신의 마음 이야기,20190508,시/에세이,13800,9.3,264,0,5,85,1
실리콘밸리의 팀장들,까칠한 인재마저 사로잡은 그들의 지독한 솔직함,20190628,경제/경영,16500,9.3,408,1,10,86,1
자존감 수업,하루에 하나 나를 사랑하게 되는 자존감 회복 훈련,20160901,인문,14000,9.2,304,1,6,87,1
제 인생에 답이 없어요,크리에이터 선바의 거침없는 현생만담,20190725,시/에세이,12000,9.9,192,1,12,88,1
이상한 과자 가게 전천당. 1(양장본 HardCover),,20190705,어린이(초등),12000,9.6,148,0,16,89,1
"곰돌이 푸, 행복한 일은 매일 있어",아직 행복을 기다리는 우리에게,20180312,시/에세이,12000,9.1,160,1,19,90,1
열혈강호. 78,,20190731,만화,4500,9.9,188,0,8,91,1
어떻게 살아야 할지 막막한 너에게,,20190816,자기계발,15500,9.6,336,1,18,92,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,93,1
지적 대화를 위한 넓고 얕은 지식,"역사, 경제, 정치, 사회, 윤리 편",20170117,인문,16000,9.1,376,0,18,94,1
감사설교: 마음을 비운 절대 감사(휘선 설교집 2)(양장본 HardCover),,20190806,종교,17000,10,440,0,18,95,1
일본회의의 정체,아베 신조의 군국주의의 꿈 그 중심에 일본회의가 있다,20170804,정치/사회,14000,9.5,256,1,8,96,1
심리학이 이렇게 쓸모 있을 줄이야,,20190325,자기계발,13000,9.2,280,1,18,97,1
방구석 미술관(10만 부 기념 스페셜 에디션),오르세 미술관,20200505,예술/대중문화,16800,9.4,344,1,7,98,1
유튜브 구독자 100만 만들기,구독자 340만 보겸의 알짜 노하우,20190730,자기계발,15000,8.6,296,1,16,99,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,100,1
다산의 마지막 공부(10만부 기념 리커버 에디션)(양장본 HardCover),,20190526,자기계발,15000,9.5,304,0,10,101,1
나미야 잡화점의 기적(양장본 HardCover),,20121219,소설,14800,9.3,456,1,11,102,1
부의 추월차선,부자들이 말해 주지 않는 진정한 부를 얻는 방법,20130820,경제/경영,15000,8.9,392,1,7,103,1
맛불리 다이어트 연구소,팔팔 투 더 오오(88 to the 55),20190726,건강,15000,9,256,1,12,104,1
설민석의 세계사 대모험. 2,독일 편: 히틀러의 두 얼굴,20190708,어린이(초등),12000,9.8,192,0,15,105,1
왜 아이에게 그런 말을 했을까,아이를 서울대에 보내고 나서 뒤늦게 시작한 부모 반성 수업,20190621,가정/육아,14000,9.5,312,1,16,106,1
82년생 김지영(오늘의 젊은 작가 13)(양장본 HardCover),조남주 장편소설,20161014,소설,13000,8.9,192,1,8,107,1
평범히 살고 싶어 열심히 살고 있다(2020 스페셜 에디션),,20190810,시/에세이,13500,9.1,184,1,19,108,1
하나님의 때,하나님의 완벽한 때를 기다리는 당신을 위한 묵상집,20200130,종교,15000,9.6,284,1,6,109,1
죽고 싶지만 떡볶이는 먹고 싶어,백세희 에세이,20180620,시/에세이,13800,8.6,208,1,17,110,1
이기적 유전자(40주년 기념판),,20181020,과학,20000,9.3,632,1,7,111,1
무례한 사람에게 웃으며 대처하는 법,"인생자체는 긍정적으로, 개소리에는 단호하게",20180108,시/에세이,13800,8.8,264,1,19,112,1
하고 싶은 대로 살아도 괜찮아(교보문고 단독 양장 에디션),늘 남에게 애쓰기만 하느라 나를 잃어버린 당신에게,20191104,시/에세이,13000,8.4,204,1,16,113,1
제10회 젊은작가상 수상작품집(2019),,20190405,소설,13000,9.3,392,1,16,114,1
지금 나에게 필요한 긍정심리학,,20190719,자기계발,13000,9.1,268,1,16,115,1
"백 살까지 유쾌하게 나이 드는 법(어차피 살 거라면,)",,20190510,인문,15000,9.4,284,1,18,116,1
나는 아기 캐리어가 아닙니다,열 받아서 매일매일 써내려간 임신일기,20190705,시/에세이,14000,9.8,312,1,15,117,1
타이탄의 도구들(리커버 에디션),,20200309,자기계발,15000,9.2,367,1,8,118,1
해커스 OPIc 오픽 Advanced 공략(2주 만에 끝내는)(개정판 2판),IH/AL 등급을 위한 필수 학습서,20191202,외국어,15900,9,321,0,23,119,1
디즈니 알라딘(디즈니 애니메이션 스토리북)(양장본 HardCover),,20190522,어린이(초등),10000,9.9,108,0,7,120,1
한 시간 기도,주님 안에 거하는 기도로 사는 그리스도인,20190722,종교,17000,9.7,344,1,7,121,1
사일런트 페이션트,알렉스 마이클리디스 장편소설,20190522,소설,15800,9.4,416,1,9,122,1
총 균 쇠,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,20051219,역사/문화,28000,9.1,751,0,5,123,1
해커스 토익 스타트 리스닝(Hackers TOEIC Start Listening)(신토익 Edition),"온라인 신토익 모의고사, 받아쓰기&쉐도잉 프로그램",20190130,외국어,14900,9.4,584,0,14,124,1
카카오프렌즈 과학탐정단. 1: 로봇(미스터리 과학 학습만화),,20190724,어린이(초등),12000,9.7,160,0,19,125,1
"대변동: 위기, 선택, 변화",무엇을 선택하고 어떻게 변화할 것인가,20190610,인문,24800,9.3,600,1,15,126,1
시절일기,우리가 함께 지나온 밤,20190722,시/에세이,15000,9.6,336,0,4,127,1
내게 무해한 사람,최은영 소설,20190620,소설,13500,9.2,325,1,9,128,1
종의 기원(드디어 다윈 1)(양장본 HardCover),,20190731,과학,22000,9.7,656,0,5,129,1
열두 발자국,생각의 모험으로 지성의 숲으로 지도 밖의 세계로 이끄는 열두 번의 강의,20180702,인문,16800,9,400,1,6,130,1
세계사를 바꾼 13가지 식물,,20190808,역사/문화,16500,9.2,296,1,15,131,1
연애 백문백답(전2권),,20190220,시/에세이,13000,8.8,176,0,7,132,1
기적의 말하기 영단어 1000(무료 MP3 파일),20일 만에 네이티브와 수다 떨 수 있는,20190212,외국어,9000,9.2,348,0,16,133,1
노예의 길(자유주의시리즈 71),사회주의 계획경제의 진실,20180420,정치/사회,15000,9.4,328,0,5,134,1
최강 몬스터왕,판타지계의 제왕은 누구인가,20190722,어린이(초등),12000,9.2,144,0,7,135,1
네모아저씨의 페이퍼 블레이드. 2: 레볼루션(네모아저씨의 종이접기 놀이터 03),,20190809,어린이(초등),11500,9.7,152,0,24,136,1
좀비고등학교 코믹스. 14,,20190825,어린이(초등),9800,9.4,160,0,14,137,1
곰브리치 세계사(예일대 특별판)(양장본 HardCover),,20190605,역사/문화,23000,9.6,440,0,8,138,1
좌파가 장악한 대한민국,,20190702,정치/사회,9900,9.4,270,1,12,139,1
