도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
날씨가 좋으면 찾아가겠어요,이도우 장편소설,20180628,소설,13800,9.6,432,1,14,96,1
나의 한국현대사,"1959-2014, 55년의 기록",20140710,역사/문화,18000,9,420,1,8,97,1
"마음이 급해졌어, 아름다운 것을 모두 보고 싶어",패키지 투어에 나홀로 참가함,20180710,여행,13500,9.2,148,0,26,98,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,99,1
해커스 토익 700+ LC+RC(한 권으로 끝내는),신토익 출제유형 100% 반영,20191227,외국어,19500,9.4,596,0,17,100,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,101,1
어떻게 원하는 것을 얻는가(밀리언 특별판)(개정판),20년 연속 와튼스쿨 최고 인기 강의,20171108,자기계발,16000,8.8,404,0,14,102,1
단 하루도 너를 사랑하지 않은 날이 없다,,20180302,시/에세이,14000,8.9,256,1,22,103,1
유시민의 글쓰기 특강,,20150410,인문,15000,9.5,292,1,11,104,1
오버 더 초이스(양장본 HardCover),이영도 장편소설,20180621,소설,15800,9.8,532,1,8,105,1
어린 왕자와의 일주일(양장본 HardCover),,20180605,시/에세이,16800,9.6,352,0,11,106,1
엄마의 말하기 연습,화내지 않고 상처 주지 않고 진심을 전하는,20180226,가정/육아,14800,8.5,280,1,10,107,1
노르웨이의 숲(양장본 HardCover),,20170807,소설,15000,9.1,572,1,7,108,1
세상에서 가장 짧은 세계사,"2,000년 유럽의 모든 역사를 이해하기 위한 최소한의 지식",20171107,역사/문화,16000,8.9,296,1,14,109,1
미스 함무라비,,20161202,소설,13500,9.3,388,1,7,110,1
우울할 땐 뇌과학,최신 뇌과학과 신경생물학은 우울증을 어떻게 해결하는가,20180312,인문,17000,9.3,336,1,9,111,1
바다는 잘 있습니다(문학과지성 시인선 503),이병률 시집,20170920,시/에세이,9000,9.4,144,1,10,112,1
지적 대화를 위한 넓고 얕은 지식: 현실너머 편,"철학, 과학, 예술, 종교, 신비 편",20150204,인문,16000,9.4,376,0,26,113,1
김 비서가 왜 그럴까. 3,,20180712,만화,13000,9.5,232,0,14,114,1
나는 당신이 오래오래 걸었으면 좋겠습니다,수천 명의 환자를 일으킨 재활치료사의 기적의 걷기수업,20180521,건강,13800,8.3,196,1,22,115,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,116,1
검사내전,"생활형 검사의 사람 공부, 세상 공부",20180119,정치/사회,15000,8.5,384,1,4,117,1
관계의 물리학,림태주 에세이,20180508,시/에세이,13800,9,264,1,7,118,1
내일은 실험왕. 43: 화산의 대결,본격 대결 과학실험 만화,20180621,어린이(초등),12800,9.3,184,0,19,119,1
괜찮다고 말하기 전에,,20180630,시/에세이,13500,8.4,264,1,11,120,1
혼자 잘해주고 상처받지 마라,서운하고 속상한 마음을 들키지않으려고 애쓰는 당신을 위한 감정의 심리학,20161027,자기계발,15000,9.3,288,1,15,121,1
해커스 토익 스타트 리스닝(Hackers TOEIC Start Listening)(신토익 Edition),"온라인 신토익 모의고사, 받아쓰기&쉐도잉 프로그램",20190130,외국어,14900,9.4,584,0,14,122,1
채식주의자,,20071030,소설,12000,8.7,247,0,5,123,1
인간 실격(세계문학전집 103),,20120410,소설,8000,9.3,192,1,5,124,1
봉제인형 살인사건,,20171020,소설,15000,9.1,400,1,9,125,1
아마존 미래전략 2022(양장본 HardCover),"4차 산업혁명 시대, 아마존의 다음 타깃은 무엇인가?",20180605,경제/경영,16000,9,260,1,13,126,1
"김영철, 타일러의 진짜 미국식 영어(한 마디를 해도 통하는)",,20171208,외국어,14800,9.3,328,1,19,127,1
인생좌표(양장본 HardCover),이케다 다이사쿠 어록,20180703,자기계발,10000,8.3,240,0,4,128,1
고단백 저탄수화물 다이어트 레시피,인생몸매 만드는 2주 플랜,20180525,요리,15000,7.9,216,1,18,129,1
수박 수영장(양장본 HardCover),안녕달 그림책,20150727,유아(0~7세),12000,9.6,52,0,6,130,1
베어타운,프레드릭 배크만 장편소설,20180416,소설,15800,9.5,572,1,4,131,1
최고의 변화는 어디서 시작되는가,노력만 하는 독종은 모르는 성공의 법칙,20180714,자기계발,14800,9.2,264,1,17,132,1
나는 둔감하게 살기로 했다,초조해하지 않고 나답게 사는 법,20180410,인문,14000,8.3,264,1,14,133,1
1인 가구 돈 관리,초보 혼족의 슬기로운 경제생활,20180620,경제/경영,13800,9.3,264,1,10,134,1
필연적 부자,주얼리 업계 황금손 이재호 회장의 성공철학,20180713,경제/경영,14000,8.4,272,0,6,135,1
오를 지역만 짚어주는 부동산 투자 전략,,20180615,경제/경영,16000,9.2,244,1,21,136,1
함부로 설레는 마음,이정현 에세이,20180702,시/에세이,13800,9.6,280,1,10,137,1
스물아홉 생일 1년 후 죽기로 결심했다,제1회 일본감동대상 대상 수상작,20120720,시/에세이,12800,9.2,235,0,21,138,1
매일 10분 기초 영문법의 기적,영어패턴이 보이고 영어회화가 된다!,20170413,외국어,12000,9.3,160,1,17,139,1
결국 이기는 힘,그들은 어떻게 위기를 기회로 만들었는가,20180706,자기계발,17800,8.9,324,1,8,140,1
조용헌의 인생독법,알수록 자유로워지는 내 운명사용법,20180720,인문,19800,9,342,1,9,141,1
91층 나무 집(456 book 클럽)(양장본 HardCover),,20180301,어린이(초등),12000,8.9,376,0,8,142,1
해커스 보카(Hackers Vocabulary)(개정판 2판),토플/IELTS/텝스/공무원/SAT/특목고,20150701,외국어,16900,9.3,366,0,6,143,1
황현산의 사소한 부탁,,20180625,시/에세이,14000,9.4,344,1,11,144,1
설민석의 무도 한국사 특강(개정판),인물 사건 문화유산,20190129,역사/문화,22000,9.6,433,1,14,145,1
어린왕자(초판본)(양장본 HardCover),1943년 오리지널 초판본 표지디자인,20160830,소설,9800,9.7,148,1,4,146,1
원펀맨(One Punch Man). 16,,20180630,만화,5000,9.7,208,0,3,147,1
남아 있는 그대들에게,"삶과 고뇌, 깨달음 그리고 92년의 여정으로부터",20180702,자기계발,16800,9.6,296,1,11,148,1
완벽하게 사랑하는 너에게: 뻔하지만 이 말밖엔,그림에다 에세이,20180504,시/에세이,13000,9,232,1,25,149,1
바디 바이블(Body Bible),사람의 몸에서 성경을 읽어낸다,20180626,종교,15000,9.6,324,0,6,150,1
황제의 외동딸. 6(디앤씨웹툰),,20180719,만화,12800,10,248,0,10,151,1
운다고 달라지는 일은 아무것도 없겠지만(리커버),박준 산문,20170701,시/에세이,12000,9.1,192,1,21,152,1
참 소중한 너라서(있는 그대로),지금도 충분히 아름다운 당신에게,,,,9.1,0,0,9,153,1
ETS 토익 공식입문서 LC,,20160506,외국어,14800,9.5,276,1,15,154,1
잘돼가? 무엇이든,,20180719,시/에세이,14000,9,256,1,9,155,1
너에게 닿기를. 30(완결),,20180715,만화,4800,9.9,192,0,11,156,1
나는 간호사 사람입니다,단 한 번의 실수도 허락하지 않는 삶을 사는 사람들의 이야기,20180409,시/에세이,14000,9.6,288,1,12,157,1
나의 히어로 아카데미아. 17: 르밀리옹,,20180630,만화,4500,9.7,200,0,22,158,1
북유럽 신화,,20170626,역사/문화,14800,8.7,312,0,6,159,1
최강 요괴왕,암흑세계의 일인자는 누구인가,20180712,어린이(초등),12000,9.8,136,0,6,160,1
하루의 취향,카피라이터 김민철의 취향 존중 에세이,20180731,시/에세이,13500,9.2,256,1,6,161,1
총 균 쇠,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,20051219,역사/문화,28000,9.1,751,0,5,162,1
해커스 OPIc 오픽 Advanced 공략(2주 만에 끝내는)(개정판 2판),IH/AL 등급을 위한 필수 학습서,20191202,외국어,15900,9,321,0,23,163,1
ETS 토익 공식입문서 RC,,20160506,외국어,14800,9.6,276,1,15,164,1
해커스 토플 리딩(Hackers TOEFL Reading)(3판),iBT 최신 출제경향 반영,20150701,외국어,23900,9.3,519,0,9,165,1
세계사를 바꾼 10가지 약,비타민Cㅣ퀴닌ㅣ모르핀ㅣ마취약ㅣ소독약,20180510,역사/문화,16000,9,251,0,14,166,1
마이크로트렌드X(양장본 HardCover),"향후 10년, 거대한 지각변동을 일으킬 특별한 1%의 법칙",20180627,경제/경영,22000,9.1,584,1,8,167,1
혼자 있고 싶은데 외로운 건 싫어,남들보다 내성적인 사람들을 위한 심리수업,20180314,인문,13000,8.5,192,1,18,168,1
나의 수학 사춘기,수포자는 되지 말자,20180625,과학,14000,9.3,284,0,9,169,1
스페셜솔져 코믹스. 10,,20180630,어린이(초등),9800,10,160,0,13,170,1
미움받을 용기(특별 합본호)(한정판)(양장본 HardCover),,20180302,인문,19800,9.2,420,0,7,171,1
닥터 도티의 삶을 바꾸는 마술가게(양장본 HardCover),,20160712,자기계발,14800,9.4,332,1,18,172,1
혼자서 공부해봤니?,"성적은 물론, 인생까지 바꿔놓은 기적의 능동태 공부법",20180625,자기계발,13500,8.6,246,1,10,173,1
태도의 품격(양장본 HardCover),최고의 조직은 왜 매너에 집중하는가,20180427,경제/경영,16000,8.3,304,1,6,174,1
나는 유튜브 크리에이터를 꿈꾼다(사인 인쇄본),샌드박스 네트워크가 알려주는 크리에이터의 모든 것,20180723,자기계발,14800,9.5,296,1,17,175,1
소년이 온다,한강 장편소설,20140519,소설,12000,9.6,216,0,6,176,1
데미안(세계문학전집 44),,20090120,소설,8000,9.4,240,1,3,177,1
유병재 농담집 블랙코미디,,20171030,시/에세이,13000,8.9,200,1,13,178,1
김 비서가 왜 그럴까. 1,정경윤 장편소설,20180209,소설,11000,9.2,400,0,14,179,1
부자 아빠 가난한 아빠. 1(20주년 특별 기념판)(개정증보판),,20180222,경제/경영,15800,9.1,448,1,15,180,1
인생 우화(양장본 HardCover),천사의 실수로 세상의 바보들이 한 마을에 모여 살게 되었다,20180730,소설,16000,9,356,1,5,181,1
컬러의 말,모든 색에는 이름이 있다,20180610,예술/대중문화,15800,8.6,316,1,5,182,1
플랫폼 제국의 미래,"구글, 아마존, 페이스북, 애플 그리고 새로운 승자",20180430,경제/경영,18000,9,448,1,10,183,1
이 멋진 세계에 축복을!. 13(L노벨(L Novel)),리치에게 보낸 도전장,20180710,소설,7000,9.9,256,1,17,184,1
해커스 토익스피킹(토스) Level. 7 8(2주 만에 끝내는)(개정판 3판),토스 정기 시험과 동일한 출제유형 반영,20190731,외국어,19800,9.7,472,0,9,185,1
프레임(양장본 HardCover),나를 바꾸는 심리학의 지혜,20160831,자기계발,16000,9.4,308,1,3,186,1
나는 영어를 가르치는 시골 약사입니다,영어 귀가 뚫리는 100일 프로젝트,20180702,자기계발,15000,9.5,280,1,20,187,1
어쩌면 내가 가장 듣고 싶었던 말,"괜찮은 척, 아무렇지 않은 척했던 순간에도",20170203,시/에세이,14000,9.3,256,0,18,188,1
도로시 죽이기,,20180523,소설,13500,9.7,368,1,7,189,1
제9회 젊은작가상 수상작품집(2018),,20180404,소설,12000,9.3,368,1,15,190,1
여행영어 100일의 기적,해외여행 준비 D-100 프로젝트,20170620,외국어,12000,9.2,272,1,13,191,1
마케터의 일,"경험하고, 공감하고, 함께하는",20180405,경제/경영,14000,9.2,224,1,6,192,1
해커스 토익스피킹(토스) Start(2주 만에 끝내는)(개정판 4판),스피킹 초보를 위한 필수 학습서,20200106,외국어,19800,9.4,552,0,9,193,1
이제부터 민폐 좀 끼치고 살겠습니다,남 눈치 따위 보지 않고 나답게 사는 용기,20180702,시/에세이,14000,8.9,216,1,19,194,1
비행운,김애란 소설집,20120719,소설,12000,9.5,350,1,3,195,1
아빠는 몰라두 돼,,20170830,시/에세이,14400,8.6,300,0,9,196,1
엄마의 자존감 공부,천 번을 미안해도 나는 엄마다,20171110,자기계발,16000,8.8,304,1,10,197,1
OtvN 프리미엄 특강쇼 어쩌다 어른,,20170910,인문,15000,9.1,260,1,20,198,1
하버드 첫 강의 시간관리 수업,하버드 청춘들의 꿈을 이루는 시간,20180403,자기계발,14800,9.2,352,1,16,199,1
죽고 싶지만 떡볶이는 먹고 싶어,백세희 에세이,20180620,시/에세이,13800,8.6,208,1,17,1,1
돌이킬 수 없는 약속,,20170202,소설,15000,8.6,380,1,11,2,1
역사의 역사,History of Writing History,20180625,역사/문화,16000,9.2,340,1,6,3,1
열두 발자국,생각의 모험으로 지성의 숲으로 지도 밖의 세계로 이끄는 열두 번의 강의,20180702,인문,16800,9,400,1,6,4,1
"곰돌이 푸, 행복한 일은 매일 있어",아직 행복을 기다리는 우리에게,20180312,시/에세이,12000,9.1,160,1,19,5,1
나미야 잡화점의 기적(양장본 HardCover),,20121219,소설,14800,9.3,456,1,11,6,1
언어의 온도(3주년 150만부 기념 에디션),말과 글에는 나름의 따뜻함과 차가움이 있다,20160819,시/에세이,13800,8.8,308,1,6,7,1
모든 순간이 너였다(리커버 솜사탕 에디션),"반짝반짝 빛나던 우리의 밤을, 꿈을, 사랑을 이야기하다",20180216,시/에세이,13800,8.7,272,1,10,8,1
개인주의자 선언,판사 문유석의 일상유감,20150923,인문,13500,9.1,280,1,8,9,1
인생 우화(양장본 HardCover),천사의 실수로 세상의 바보들이 한 마을에 모여 살게 되었다,20180730,소설,16000,9,356,1,5,10,1
해리. 1,공지영 장편소설,20180730,소설,14500,8.4,280,1,5,11,1
한때 소중했던 것들(볕뉘 에디션),이기주 산문집,20180709,시/에세이,14000,9.1,244,1,10,12,1
나는 나로 살기로 했다,,20200316,시/에세이,13800,9,288,1,12,13,1
나는 오늘도 경제적 자유를 꿈꾼다,"3년 만에 월세 1,000만 원 만든 투자 철칙",20180719,경제/경영,16800,8.6,356,1,18,14,1
행복해지는 연습을 해요,"덜 신경 쓰고, 더 사랑하는 법",20180620,시/에세이,14500,9.1,320,1,12,15,1
하마터면 열심히 살 뻔했다,야매 득도 에세이,20180423,시/에세이,15000,8.9,288,1,14,16,1
"앨리스, 너만의 길을 그려봐",아직 세상에 참 서툰 우리에게,20180720,시/에세이,13800,9.3,216,1,15,17,1
"곰돌이 푸, 서두르지 않아도 괜찮아",언제나 오늘이 처음인 우리에게,20180508,시/에세이,13800,9.3,216,0,19,18,1
무례한 사람에게 웃으며 대처하는 법,"인생자체는 긍정적으로, 개소리에는 단호하게",20180108,시/에세이,13800,8.8,264,1,19,19,1
고양이. 1(양장본 HardCover),베르나르 베르베르 장편소설,20180612,소설,12800,8.8,240,1,6,20,1
사피엔스,유인원에서 사이보그까지 인간 역사의 대담하고 위대한 질문,20151124,인문,22000,9.3,636,1,4,21,1
어디서 살 것인가,우리가 살고 싶은 곳의 기준을 바꾸다,20180530,인문,16000,8.9,380,1,9,22,1
어떻게 살 것인가,,20130313,인문,15000,9.2,342,1,9,23,1
82년생 김지영(오늘의 젊은 작가 13)(양장본 HardCover),조남주 장편소설,20161014,소설,13000,8.9,192,1,8,24,1
굿 라이프(양장본 HardCover),내 삶을 바꾸는 심리학의 지혜,20180620,자기계발,17000,8.6,284,1,5,25,1
서울이 아니어도 오를 곳은 오른다(반양장),수도권 지방 부동산의 미래 가치 분석,20180822,경제/경영,18000,8.6,420,1,18,26,1
말의 품격,말과 사람과 품격에 대한 생각들,20190318,인문,14500,8.7,232,1,5,27,1
댄 애리얼리 부의 감각,,20180725,경제/경영,18000,8.8,444,1,12,28,1
소년이 온다,한강 장편소설,20140519,소설,12000,9.6,216,0,6,29,1
자존감 수업,하루에 하나 나를 사랑하게 되는 자존감 회복 훈련,20160901,인문,14000,9.2,304,1,6,30,1
네버무어: 모리건 크로우와 원드러스 평가전. 1,제시카 타운센드 장편소설,20180805,소설,12000,9,288,1,26,31,1
해커스 토익 기출 보카(TOEIC VOCA),최신 기출 토익 어휘수록·영단어 30일 완성,20180810,외국어,12900,9.5,567,0,12,32,1
가면산장 살인사건(양장본 HardCover),,20140926,소설,14800,9.3,336,0,9,33,1
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),,20130115,소설,12000,9.1,278,1,13,34,1
조용헌의 인생독법,알수록 자유로워지는 내 운명사용법,20180720,인문,19800,9,342,1,9,35,1
내게 무해한 사람,최은영 소설,20190620,소설,13500,9.2,325,1,9,36,1
설민석의 조선왕조실록,대한민국이 선택한 역사 이야기,20160720,역사/문화,22000,9.1,504,0,11,37,1
11문자 살인사건(양장본 HardCover),,20180713,소설,14800,9.1,344,1,9,38,1
앞으로 5년 미중전쟁 시나리오(양장본 HardCover),,20180622,경제/경영,25000,9.4,464,1,16,39,1
기획자의 습관,,20180508,자기계발,14800,8.9,300,0,7,40,1
말 그릇(비울수록 사람을 더 채우는),,20170922,자기계발,15000,8.9,308,1,4,41,1
설민석의 한국사 대모험. 7,"지덕체 편: 온달, 삼족오의 방울을 울려라!",20180716,어린이(초등),10500,8.8,204,1,15,42,1
아몬드(양장본 HardCover),손원평 장편소설,20170331,소설,12000,9.3,263,0,3,43,1
원피스. 89: Badend Musical,,20180730,만화,5000,8.2,212,0,23,44,1
좀비고등학교 코믹스. 8,,20180815,어린이(초등),9800,9.6,160,0,13,45,1
참을 수 없는 존재의 가벼움(양장본 HardCover),,20180620,소설,15000,9.3,520,0,15,46,1
지적 대화를 위한 넓고 얕은 지식,"역사, 경제, 정치, 사회, 윤리 편",20170117,인문,16000,9.1,376,0,18,47,1
